Timestamp,Latitude,Longitude
2025-03-27T13:10:00Z,32.66047,51.677075
2025-03-27T13:15:00Z,32.66047,51.677076
2025-03-27T13:20:00Z,32.66047,51.677077
2025-03-27T13:25:00Z,32.66047,51.677078
2025-03-27T13:30:00Z,32.66047,51.677079
2025-03-27T13:35:00Z,32.66047,51.67708
2025-03-27T13:40:00Z,32.66047,51.677081
2025-03-27T13:45:00Z,32.66047,51.677082
2025-03-27T13:50:00Z,32.66047,51.677083
2025-03-27T13:55:00Z,32.660256,51.676875
2025-03-27T14:00:00Z,32.660161,51.676905
2025-03-27T14:05:00Z,32.660118,51.67694
2025-03-27T14:10:00Z,32.660118,51.676941
2025-03-27T14:15:00Z,32.660118,51.676942
2025-03-27T14:20:00Z,32.659912,51.676844
2025-03-27T14:25:00Z,32.659479,51.676936
2025-03-27T14:30:00Z,32.658791,51.676553
2025-03-27T14:35:00Z,32.657662,51.676916
2025-03-27T14:40:00Z,32.656889,51.676735
2025-03-27T14:45:00Z,32.656708,51.676682
2025-03-27T14:50:00Z,32.656591,51.676735
2025-03-27T14:55:00Z,32.656369,51.676727
2025-03-27T15:00:00Z,32.656341,51.676554
2025-03-27T15:00:00Z,32.65900575,51.67806762
2025-03-27T15:05:00Z,32.6587476,51.67773672
2025-03-27T15:10:00Z,32.65782042,51.6782284
2025-03-27T15:15:00Z,32.65735863,51.67850941
2025-03-27T15:20:00Z,32.65735256,51.67864434
2025-03-27T15:25:00Z,32.65727256,51.67857788
2025-03-27T15:30:00Z,32.65721785,51.67808209
2025-03-27T15:35:00Z,32.65563917,51.67845539
2025-03-27T15:40:00Z,32.6552965,51.67798926
2025-03-27T15:45:00Z,32.65475272,51.67823546
2025-03-27T15:50:00Z,32.65435988,51.67810025
2025-03-27T15:55:00Z,32.65435856,51.6775078
2025-03-27T16:00:00Z,32.65459599,51.67776451
2025-03-27T16:05:00Z,32.65508951,51.67741194
2025-03-27T16:10:00Z,32.65559116,51.67782572
2025-03-27T16:15:00Z,32.65623408,51.67772954
2025-03-27T16:20:00Z,32.65633155,51.67713094
2025-03-27T16:25:00Z,32.65704263,51.67680494
2025-03-27T16:30:00Z,32.65712864,51.67654792
2025-03-27T16:35:00Z,32.65702125,51.67640349
2025-03-27T16:40:00Z,32.65695392,51.67669078
2025-03-27T16:45:00Z,32.65708345,51.67672555
2025-03-27T16:50:00Z,32.6572152,51.67689428
2025-03-27T16:55:00Z,32.65807219,51.67672286
2025-03-27T17:00:00Z,32.65936234,51.67648588
2025-03-27T17:05:00Z,32.65962455,51.67649828
2025-03-27T17:10:00Z,32.6596962,51.67687305
2025-03-27T17:15:00Z,32.66006319,51.67671822
2025-03-27T17:20:00Z,32.66029797,51.67642833
2025-03-27T17:25:00Z,32.66024748,51.67605342
2025-03-27T17:30:00Z,32.66037915,51.67585745
2025-03-27T17:35:00Z,32.66059377,51.67604236
2025-03-27T17:40:00Z,32.66057947,51.67641633
2025-03-27T17:45:00Z,32.6608607,51.67657798
2025-03-27T17:50:00Z,32.66037579,51.67676862
2025-03-27T17:55:00Z,32.66013129,51.6768675
2025-03-27T18:00:00Z,32.66003553,51.67689545
2025-03-27T18:05:00Z,32.66004671,51.67690926
2025-03-27T18:10:00Z,32.66001501,51.6768968
2025-03-27T18:15:00Z,32.6599442,51.67691259
2025-03-27T18:20:00Z,32.65944339,51.67700474
2025-03-27T18:25:00Z,32.65886122,51.67714085
2025-03-27T18:30:00Z,32.65834813,51.67721967
2025-03-27T18:35:00Z,32.65763884,51.67739137
2025-03-27T18:40:00Z,32.657682,51.67733028
2025-03-27T18:45:00Z,32.65749418,51.67735344
2025-03-27T18:50:00Z,32.65736014,51.67731912
2025-03-27T18:55:00Z,32.65718188,51.67733765
2025-03-27T19:00:00Z,32.65728544,51.67725303
2025-03-27T19:05:00Z,32.657392,51.67733629
2025-03-27T19:10:00Z,32.65734958,51.67732595
2025-03-27T19:15:00Z,32.65768809,51.67742879
2025-03-27T19:20:00Z,32.65837521,51.67730961
2025-03-27T19:25:00Z,32.65887762,51.67726936
2025-03-27T19:30:00Z,32.65902767,51.6775377
2025-03-27T19:35:00Z,32.65913716,51.67806095
2025-03-27T08:45:00Z,32.65632,51.676712
2025-03-27T08:50:00Z,32.655902,51.677017
2025-03-27T08:55:00Z,32.65555,51.677145
2025-03-27T09:00:00Z,32.655593,51.677815
2025-03-27T09:05:00Z,32.655348,51.677841
2025-03-27T09:10:00Z,32.655248,51.677341
2025-03-27T09:15:00Z,32.654548,51.677341
2025-03-27T09:20:00Z,32.654848,51.678141
2025-03-27T09:25:00Z,32.654748,51.678141
2025-03-27T09:30:00Z,32.655522,51.678015
2025-03-27T09:35:00Z,32.656546,51.677737
2025-03-27T09:40:00Z,32.656926,51.677714
2025-03-27T09:45:00Z,32.657297,51.677758
2025-03-27T09:50:00Z,32.657355,51.6778
2025-03-27T09:55:00Z,32.657327,51.678398
2025-03-27T10:00:00Z,32.657316,51.678642
2025-03-27T10:05:00Z,32.65735,51.678644
2025-03-27T10:10:00Z,32.65748,51.678588
2025-03-27T10:15:00Z,32.657441,51.678347
2025-03-27T10:20:00Z,32.657454,51.677749
2025-03-27T10:25:00Z,32.657769,51.677578
2025-03-27T10:30:00Z,32.657644,51.677167
2025-03-27T10:35:00Z,32.657273,51.677223
2025-03-27T10:40:00Z,32.657166,51.676809
2025-03-27T10:45:00Z,32.657048,51.676744
2025-03-27T10:50:00Z,32.65699,51.676637
2025-03-27T10:55:00Z,32.657124,51.676574
2025-03-27T11:00:00Z,32.657163,51.676653
2025-03-27T11:05:00Z,32.657132,51.676689
2025-03-27T11:10:00Z,32.657238,51.67661
2025-03-27T11:15:00Z,32.657238,51.67661
2025-03-27T11:20:00Z,32.6576,51.676531
2025-03-27T11:25:00Z,32.6576,51.676531
2025-03-27T11:30:00Z,32.658045,51.676489
2025-03-27T11:35:00Z,32.658118,51.676543
2025-03-27T11:40:00Z,32.658118,51.676544
2025-03-27T11:45:00Z,32.658774,51.676314
2025-03-27T11:50:00Z,32.658762,51.675962
2025-03-27T11:55:00Z,32.658702,51.675562
2025-03-27T12:00:00Z,32.658932,51.675682
2025-03-27T12:05:00Z,32.659032,51.676092
2025-03-27T12:10:00Z,32.659311,51.676246
2025-03-27T12:15:00Z,32.659619,51.676327
2025-03-27T12:20:00Z,32.660107,51.676779
2025-03-27T12:25:00Z,32.660365,51.676768
2025-03-27T12:30:00Z,32.660526,51.676663
2025-03-27T12:35:00Z,32.660726,51.676663
2025-03-27T12:40:00Z,32.660586,51.676831
2025-03-27T12:45:00Z,32.660452,51.676842
2025-03-27T12:50:00Z,32.660462,51.677062
2025-03-27T12:55:00Z,32.66049,51.677132
2025-03-27T13:00:00Z,32.66049,51.677133
2025-03-27T13:05:00Z,32.66049,51.677134
2025-03-27T13:10:00Z,32.66049,51.677135
2025-03-27T13:15:00Z,32.66049,51.677136
2025-03-27T13:20:00Z,32.66049,51.677137
2025-03-27T13:25:00Z,32.66049,51.677138
2025-03-27T13:30:00Z,32.66049,51.677139
2025-03-27T13:35:00Z,32.66049,51.67714
2025-03-27T13:40:00Z,32.66049,51.677141
2025-03-27T13:45:00Z,32.66049,51.677142
2025-03-27T13:50:00Z,32.66049,51.677143
2025-03-27T13:55:00Z,32.660276,51.676935
2025-03-27T14:00:00Z,32.660181,51.676965
2025-03-27T14:05:00Z,32.660138,51.677
2025-03-27T14:10:00Z,32.660138,51.677001
2025-03-27T14:15:00Z,32.660138,51.677002
2025-03-27T14:20:00Z,32.659932,51.676904
2025-03-27T14:25:00Z,32.659499,51.676996
2025-03-27T14:30:00Z,32.658811,51.676613
2025-03-27T14:35:00Z,32.657682,51.676976
2025-03-27T14:40:00Z,32.656909,51.676795
2025-03-27T14:45:00Z,32.656728,51.676742
2025-03-27T14:50:00Z,32.656611,51.676795
2025-03-27T14:55:00Z,32.656389,51.676787
2025-03-27T15:00:00Z,32.656361,51.676614
2025-03-27T15:00:00Z,32.659129,51.678317
2025-03-27T15:05:00Z,32.658618,51.678212
2025-03-27T15:10:00Z,32.657482,51.678502
2025-03-27T15:15:00Z,32.657603,51.678699
2025-03-27T15:20:00Z,32.657649,51.678838
2025-03-27T15:25:00Z,32.657414,51.678904
2025-03-27T15:30:00Z,32.657482,51.678717
2025-03-27T15:35:00Z,32.657397,51.678844
2025-03-27T15:40:00Z,32.656906,51.678508
2025-03-27T15:45:00Z,32.655833,51.678797
2025-03-27T15:50:00Z,32.655855,51.678292
2025-03-27T15:55:00Z,32.655053,51.678331
2025-03-27T16:00:00Z,32.654482,51.678289
2025-03-27T16:05:00Z,32.654737,51.677858
2025-03-27T16:10:00Z,32.654734,51.677659
2025-03-27T16:15:00Z,32.655026,51.67712
2025-03-27T16:20:00Z,32.655354,51.677567
2025-03-27T16:25:00Z,32.655749,51.678122
2025-03-27T16:30:00Z,32.655859,51.677414
2025-03-27T16:35:00Z,32.657175,51.676943
2025-03-27T16:40:00Z,32.657205,51.676903
2025-03-27T16:45:00Z,32.657311,51.676738
2025-03-27T16:50:00Z,32.657154,51.676722
2025-03-27T16:55:00Z,32.65724,51.67685
2025-03-27T17:00:00Z,32.657459,51.676961
2025-03-27T17:05:00Z,32.657519,51.677465
2025-03-27T17:10:00Z,32.657614,51.677481
2025-03-27T17:15:00Z,32.657757,51.677603
2025-03-27T17:20:00Z,32.658438,51.677359
2025-03-27T17:25:00Z,32.658437,51.677218
2025-03-27T17:30:00Z,32.658618,51.677363
2025-03-27T17:35:00Z,32.658733,51.677342
2025-03-27T17:40:00Z,32.659033,51.677186
2025-03-27T17:45:00Z,32.658818,51.676093
2025-03-27T17:50:00Z,32.658572,51.675798
2025-03-27T17:55:00Z,32.658879,51.675568
2025-03-27T18:00:00Z,32.659165,51.676119
2025-03-27T18:05:00Z,32.659439,51.676489
2025-03-27T18:10:00Z,32.659708,51.677215
2025-03-27T18:15:00Z,32.660866,51.676801
2025-03-27T18:20:00Z,32.660631,51.676818
2025-03-27T18:25:00Z,32.660169,51.677106
2025-03-27T18:30:00Z,32.660404,51.677711
2025-03-27T18:35:00Z,32.659773,51.677913
2025-03-27T18:40:00Z,32.659815,51.677542
2025-03-27T18:45:00Z,32.65986,51.677697
2025-03-27T18:50:00Z,32.659878,51.677649
2025-03-27T18:55:00Z,32.659823,51.677691
2025-03-27T19:00:00Z,32.659772,51.67763
2025-03-27T19:05:00Z,32.659313,51.677823
2025-03-27T19:10:00Z,32.659535,51.678298
2025-03-27T19:15:00Z,32.659537,51.678478
2025-03-27T19:20:00Z,32.659574,51.678811
2025-03-27T19:25:00Z,32.659364,51.678991
2025-03-27T19:30:00Z,32.659477,51.679438
2025-03-27T15:00:00Z,32.659364,51.676042
2025-03-27T15:05:00Z,32.659028,51.676438
2025-03-27T15:10:00Z,32.658521,51.676427
2025-03-27T15:15:00Z,32.658307,51.676479
2025-03-27T15:20:00Z,32.658307,51.67648
2025-03-27T15:25:00Z,32.658307,51.676481
2025-03-27T15:30:00Z,32.657629,51.676757
2025-03-27T15:35:00Z,32.657178,51.676774
2025-03-27T15:40:00Z,32.657201,51.676696
2025-03-27T15:45:00Z,32.657201,51.676697
2025-03-27T15:50:00Z,32.657179,51.676552
2025-03-27T15:55:00Z,32.656995,51.676589
2025-03-27T16:00:00Z,32.65704,51.676673
2025-03-27T16:05:00Z,32.657066,51.676636
2025-03-27T16:10:00Z,32.657125,51.676722
2025-03-27T16:15:00Z,32.657159,51.676876
2025-03-27T16:20:00Z,32.65575,51.677471
2025-03-27T16:25:00Z,32.655702,51.678072
2025-03-27T16:30:00Z,32.654928,51.677559
2025-03-27T16:35:00Z,32.6543646,51.677554
2025-03-27T16:40:00Z,32.6543646,51.678094
2025-03-27T16:45:00Z,32.6551646,51.678094
2025-03-27T16:50:00Z,32.6551646,51.678094
2025-03-27T16:55:00Z,32.6551646,51.678094
2025-03-27T17:00:00Z,32.6551646,51.678094
2025-03-27T17:05:00Z,32.6551646,51.678094
2025-03-27T17:10:00Z,32.6551646,51.678094
2025-03-27T17:15:00Z,32.656282,51.677931
2025-03-27T17:20:00Z,32.656793,51.677807
2025-03-27T17:25:00Z,32.656932,51.677909
2025-03-27T17:30:00Z,32.657113,51.67792
2025-03-27T17:35:00Z,32.657338,51.677841
2025-03-27T17:40:00Z,32.657338,51.677842
2025-03-27T17:45:00Z,32.657338,51.677843
2025-03-27T17:50:00Z,32.657338,51.678255
2025-03-27T17:55:00Z,32.65741,51.678551
2025-03-27T18:00:00Z,32.657466,51.678689
2025-03-27T18:05:00Z,32.657395,51.678823
2025-03-27T18:10:00Z,32.657242,51.678707
2025-03-27T18:15:00Z,32.657242,51.678708
2025-03-27T18:20:00Z,32.657242,51.678709
2025-03-27T18:25:00Z,32.657297,51.678539
2025-03-27T18:30:00Z,32.657512,51.678502
2025-03-27T18:35:00Z,32.657893,51.67839
2025-03-27T18:40:00Z,32.658267,51.67839
2025-03-27T18:45:00Z,32.658307,51.67826
2025-03-27T18:50:00Z,32.658783,51.678154
2025-03-27T18:55:00Z,32.65948,51.677849
2025-03-27T19:00:00Z,32.659657,51.677729
2025-03-27T19:05:00Z,32.660105,51.677503
2025-03-27T19:10:00Z,32.660101,51.677156
2025-03-27T19:15:00Z,32.660101,51.677157
2025-03-27T19:20:00Z,32.660053,51.676939
2025-03-27T19:25:00Z,32.659497,51.67646
2025-03-27T19:30:00Z,32.659413,51.676262
2024-07-17T15:00:00Z,32.659139,51.678127
2024-07-17T15:05:00Z,32.658458,51.678193
2024-07-17T15:10:00Z,32.657494,51.678407
2024-07-17T15:15:00Z,32.657475,51.678512
2024-07-17T15:20:00Z,32.657608,51.678651
2024-07-17T15:25:00Z,32.657439,51.67881
2024-07-17T15:30:00Z,32.657493,51.678691
2024-07-17T15:35:00Z,32.65739,51.678626
2024-07-17T15:40:00Z,32.656884,51.678462
2024-07-17T15:45:00Z,32.655823,51.678727
2024-07-17T15:50:00Z,32.655651,51.678055
2024-07-17T15:55:00Z,32.6549,51.6783
2024-07-17T16:00:00Z,32.65447,51.67814
2024-07-17T16:05:00Z,32.65475,51.6778
2024-07-17T16:10:00Z,32.65457,51.67744
2024-07-17T16:15:00Z,32.655,51.6771
2024-07-17T16:20:00Z,32.65521,51.677506
2024-07-17T16:25:00Z,32.65571,51.677906
2024-07-17T16:30:00Z,32.655757,51.677232
2024-07-17T16:35:00Z,32.657133,51.676885
2024-07-17T16:40:00Z,32.657135,51.676681
2024-07-17T16:45:00Z,32.657215,51.676536
2024-07-17T16:50:00Z,32.657082,51.676511
2024-07-17T16:55:00Z,32.65717,51.676759
2024-07-17T17:00:00Z,32.657406,51.676904
2024-07-17T17:05:00Z,32.657369,51.677327
2024-07-17T17:10:00Z,32.657504,51.677295
2024-07-17T17:15:00Z,32.657703,51.677424
2024-07-17T17:20:00Z,32.658263,51.677317
2024-07-17T17:25:00Z,32.658487,51.67727
2024-07-17T17:30:00Z,32.659022,51.677108
2024-07-17T17:35:00Z,32.658998,51.676602
2024-07-17T17:40:00Z,32.65911,51.676441
2024-07-17T17:45:00Z,32.65941,51.676519
2024-07-17T17:50:00Z,32.659529,51.67698
2024-07-17T17:55:00Z,32.659094,51.677135
2024-07-17T18:00:00Z,32.659036,51.67668
2024-07-17T18:05:00Z,32.659377,51.676566
2024-07-17T18:10:00Z,32.659554,51.676953
2024-07-17T18:15:00Z,32.660817,51.676681
2024-07-17T18:20:00Z,32.660432,51.676837
2024-07-17T18:25:00Z,32.660229,51.676921
2024-07-17T18:30:00Z,32.660136,51.677428
2024-07-17T18:35:00Z,32.659863,51.677541
2024-07-17T18:40:00Z,32.659861,51.677439
2024-07-17T18:45:00Z,32.659764,51.677565
2024-07-17T18:50:00Z,32.659764,51.677565
2024-07-17T18:55:00Z,32.659764,51.677565
2024-07-17T19:00:00Z,32.659606,51.677351
2024-07-17T19:05:00Z,32.659298,51.677331
2024-07-17T19:10:00Z,32.659335,51.678169
2024-07-17T19:15:00Z,32.659416,51.678423
2024-07-17T19:20:00Z,32.659434,51.678647
2024-07-17T19:25:00Z,32.659297,51.678904
2024-07-17T19:30:00Z,32.659375,51.679335
2025-03-27T15:00:00Z,32.659382,51.6759
2025-03-27T15:05:00Z,32.659046,51.676296
2025-03-27T15:10:00Z,32.65899,51.676008
2025-03-27T15:15:00Z,32.658838,51.675508
2025-03-27T15:20:00Z,32.658558,51.675598
2025-03-27T15:25:00Z,32.658678,51.675928
2025-03-27T15:30:00Z,32.657154,51.676812
2025-03-27T15:35:00Z,32.657177,51.676734
2025-03-27T15:40:00Z,32.657155,51.67659
2025-03-27T15:45:00Z,32.656971,51.676627
2025-03-27T15:50:00Z,32.657016,51.676711
2025-03-27T15:55:00Z,32.657042,51.676674
2025-03-27T16:00:00Z,32.65692,51.676939
2025-03-27T16:05:00Z,32.656547,51.676897
2025-03-27T16:10:00Z,32.656326,51.6768
2025-03-27T16:15:00Z,32.655493,51.677282
2025-03-27T16:20:00Z,32.65572,51.67793
2025-03-27T16:25:00Z,32.654946,51.677417
2025-03-27T16:30:00Z,32.6543826,51.677412
2025-03-27T16:35:00Z,32.6543826,51.677952
2025-03-27T16:40:00Z,32.6549,51.6783
2025-03-27T16:45:00Z,32.65447,51.67814
2025-03-27T16:50:00Z,32.6551826,51.677952
2025-03-27T16:55:00Z,32.655687,51.678021
2025-03-27T17:00:00Z,32.655931,51.678572
2025-03-27T17:05:00Z,32.656998,51.678293
2025-03-27T17:10:00Z,32.657284,51.678211
2025-03-27T17:15:00Z,32.657308,51.678447
2025-03-27T17:20:00Z,32.657429,51.678491
2025-03-27T17:25:00Z,32.657449,51.678709
2025-03-27T17:30:00Z,32.65733,51.678638
2025-03-27T17:35:00Z,32.65733,51.678639
2025-03-27T17:40:00Z,32.65733,51.67864
2025-03-27T17:45:00Z,32.657425,51.678065
2025-03-27T17:50:00Z,32.657426,51.677774
2025-03-27T17:55:00Z,32.657629,51.677676
2025-03-27T18:00:00Z,32.657711,51.677633
2025-03-27T18:05:00Z,32.657678,51.677454
